,DZN (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
47,510351140,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
48,510351151,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
49,510351154,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10
50,510361068,0,0,0,0,0,31,0,0,0,0,0,0,0,10,0,0,39
51,510361089,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12
52,510361113,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12
53,510361127,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
54,510371082,3,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,16
55,510381004,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8
56,510381006,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15
57,510381010,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,26
58,510381011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
59,510381020,15,0,0,0,0,32,0,0,0,0,0,0,7,5,0,0,55
60,510381026,19,0,0,0,0,33,0,0,0,0,0,0,0,6,0,0,56
61,510391012,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
62,510391017,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12
63,510391370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,510391373,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11
65,510391383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
66,510391384,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
67,510391389,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
68,510391394,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
69,510391397,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,20
70,510401002,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
71,510401003,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7
72,510401008,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,9
73,510401009,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
74,510401013,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
75,510420001,6,0,0,0,0,45,3,0,0,0,4,0,5,0,0,0,70
76,510421040,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,27
77,510421042,4,0,0,0,0,24,0,0,0,0,0,0,0,7,0,0,35
78,510421043,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21
79,510421046,14,3,0,0,0,37,0,0,0,0,4,3,11,23,0,0,96
80,510421059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
81,510421060,4,0,0,0,0,35,0,0,0,0,0,0,0,6,0,0,45
82,510421072,3,0,0,0,0,35,0,0,0,0,0,0,3,7,0,0,61
83,510421074,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,30
84,510421110,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,15
85,510431007,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,17
86,510431016,4,0,0,0,0,20,0,0,0,0,0,0,3,4,0,0,29
87,510431018,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
88,510431025,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15
89,510431028,9,0,0,0,0,36,0,0,0,0,0,0,6,6,0,0,54
90,510431034,4,0,0,0,0,45,0,0,0,0,0,0,0,8,0,0,49
91,510431381,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
92,510431390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,512950001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,512950002,11,4,0,0,0,13,0,0,0,0,0,0,0,4,0,0,34
95,512950003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,512950004,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,19
97,512950005,10,0,0,0,0,29,0,0,0,0,0,0,0,7,0,0,52
98,512950006,43,0,0,0,0,69,0,0,0,0,0,0,4,15,0,0,130
99,512950007,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,18
100,512950008,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
101,512950009,5,0,0,0,0,24,0,0,0,0,0,0,0,5,0,0,39
102,512950010,5,0,0,0,0,13,6,0,0,0,0,0,0,4,0,0,29
103,512950011,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,12
104,512950012,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,13
105,512950013,14,0,0,0,0,27,0,0,0,0,0,0,3,3,0,0,53
106,512950014,4,5,0,0,0,51,5,0,0,0,3,0,5,21,0,0,99
107,512960001,5,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,28
108,512960002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
109,512960003,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22
110,512960004,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
111,512960005,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
112,512960006,19,0,0,0,0,43,0,0,0,0,0,0,0,10,0,0,72
113,512960007,4,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,17
114,512960008,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
115,512960009,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
116,512960010,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,35
117,512960011,9,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0,37
118,512960012,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,15
119,512960013,0,0,0,0,0,11,0,0,0,0,6,4,0,7,0,0,35
120,512970001,18,0,0,0,0,44,0,0,0,0,6,0,11,17,0,0,93
121,512970002,22,0,0,0,0,28,3,0,0,0,0,0,6,3,0,0,62
122,512970003,0,0,0,0,0,26,0,0,0,0,0,0,0,4,0,0,30
123,512970004,0,0,0,0,0,12,0,0,0,0,3,0,7,0,0,0,28
124,512970005,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15
125,512970006,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13
126,512970007,21,0,0,0,0,35,5,0,0,0,0,0,0,4,0,0,67
127,512970008,16,0,0,0,0,20,0,0,0,0,0,0,11,5,0,0,47
128,512970009,9,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,20
129,512970010,6,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,26
130,512970011,59,0,0,0,0,33,0,0,0,0,0,0,18,18,0,0,136
131,512970012,16,0,0,0,0,18,3,0,0,0,0,0,8,10,0,0,54
132,512970013,11,0,0,0,0,39,0,0,0,0,0,0,6,8,0,0,67
133,512970014,6,0,0,0,0,30,0,0,0,0,0,0,0,9,0,0,44
134,512970015,10,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,22
135,512970016,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13
136,512970017,3,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,29
137,512970018,13,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,40
138,512970019,14,0,0,0,0,35,6,0,0,0,0,0,14,10,0,0,81
139,512970020,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
140,512970021,19,0,0,0,0,24,5,0,0,0,0,0,14,5,0,0,59
141,512970022,7,0,0,0,0,27,0,0,0,0,0,0,5,4,0,0,43
142,512970023,6,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,20
143,512970024,4,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,31
144,512970025,41,3,0,0,0,30,4,0,0,0,0,0,22,3,0,0,97
145,512970026,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,15
146,512970027,83,0,0,0,0,12,0,0,0,0,0,0,48,17,0,0,161
147,512970028,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5
148,512970029,3,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,27
149,512970030,55,0,0,0,0,53,3,0,0,0,0,0,0,39,0,0,153
150,512970031,95,0,0,0,0,13,6,0,0,0,0,0,7,18,0,0,144
151,512970032,11,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,24
152,512970033,69,0,0,0,0,25,3,0,0,0,0,0,22,6,0,0,132
153,512970034,32,3,0,0,0,13,0,0,0,0,0,0,4,6,0,0,58
154,512970035,38,0,0,0,0,15,0,0,0,0,3,0,3,8,0,0,71
155,512970036,20,4,0,0,0,7,0,0,0,0,0,0,5,6,0,0,42
156,512970037,5,0,0,0,0,16,0,0,0,0,0,0,0,5,0,0,24
157,512970038,79,7,0,0,0,38,8,0,0,0,5,0,40,26,0,0,193
158,512970039,71,0,0,0,0,32,7,0,0,0,5,0,25,12,0,0,148
159,512970040,3,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,20
160,512970041,105,0,0,0,0,26,8,0,0,0,3,0,25,15,0,0,175
161,512970042,164,12,0,0,0,50,18,0,0,0,6,0,74,45,3,0,368
162,512970043,7,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,23
163,512970044,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14
164,512970045,15,0,0,0,0,8,3,0,0,0,0,0,0,12,0,0,38
165,512970046,105,0,0,0,0,57,6,0,0,0,3,0,39,28,0,0,248
166,512970047,7,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,20
167,512970048,35,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,56
168,512970049,9,0,0,0,0,19,4,0,0,0,0,0,0,4,0,0,36
169,512970050,22,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,50
170,510441333,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
171,510441355,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10
172,510441359,0,0,0,0,0,137,7,0,0,0,0,0,0,3,0,0,158
173,510441371,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,14
174,510451343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,510451348,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8
176,510451354,3,0,0,0,0,136,5,0,0,0,0,0,0,12,0,0,152
177,510451357,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,14
178,510451361,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8
179,510451374,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,21
180,510451382,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
181,510451385,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,11
182,510451386,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,8
183,510461387,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
184,510461392,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,22
185,510461393,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
186,510471322,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
187,510471326,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
188,510471327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,510471334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
190,510471340,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
191,510471344,0,0,0,0,0,28,0,0,0,0,0,0,0,3,0,0,33
192,510471349,0,0,0,0,0,30,0,0,0,0,0,0,0,4,0,0,35
193,510481311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,510481316,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
195,510491813,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,21
196,510501692,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
197,510501719,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
198,510511720,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12
199,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,510531677,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
201,510531691,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19
202,510531718,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,15
203,510541701,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,13
204,510541702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,510541707,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,76
206,510541708,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
207,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,510561680,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
209,510561684,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6
210,510561695,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
211,510571660,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11
212,510571682,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14
213,510571698,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8
214,510581614,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
215,510581810,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
216,510601812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,510610001,0,0,0,0,0,116,0,0,0,0,0,0,5,4,0,0,126
218,510611715,0,0,0,0,0,43,0,5,0,0,0,0,0,5,0,0,44
219,510611717,0,0,0,0,0,108,0,0,0,0,0,0,0,8,0,0,121
220,510611722,0,0,0,0,0,123,3,0,0,0,3,0,0,7,0,0,139
221,510611724,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
222,510621699,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15
223,510621703,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
224,510631694,0,0,0,0,0,45,5,0,0,0,0,0,0,4,0,0,59
225,510631696,0,0,0,0,0,112,0,0,0,0,0,0,3,16,0,0,135
226,510631697,0,0,0,0,0,114,3,0,0,0,0,0,0,7,0,0,132
227,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,510651671,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,19
229,510651700,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,26
230,510661705,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15
231,510661706,0,0,0,0,0,40,0,0,0,0,0,0,0,8,0,0,53
232,510661709,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
233,510661710,6,0,0,0,0,33,0,0,0,0,0,0,0,11,0,0,41
234,510661711,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,4
235,510661712,0,0,0,0,0,30,0,0,0,0,0,0,0,6,0,0,41
236,510661713,3,0,0,0,0,106,3,0,0,0,0,0,0,17,0,0,133
237,510661714,0,0,0,0,0,68,0,0,0,0,0,0,3,0,0,0,78
238,510661716,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,12
239,510671667,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9
240,510681637,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,10
241,510681639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
242,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,512980001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,512990001,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
245,513000001,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13
246,510701650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,510701653,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8
248,510711624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,510711629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,510721673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
251,510721676,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
252,510721689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
253,510721690,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
254,510731675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
255,510731679,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
256,510731686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
257,510731693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
258,510741641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,510741648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,510751664,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
261,510751665,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
262,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,510761630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,510771627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,510771628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,510771631,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,10
267,510771632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,510771635,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10
269,510771636,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15
270,510771638,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,24
271,510771642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
272,510771644,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,33
273,510771646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,510781666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,510781668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,510791651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,510791655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,510801643,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
279,510801649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,510811659,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,9
281,510811663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,510821674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,510821683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,510831652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,510841302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
286,510841306,0,0,0,0,0,129,0,0,4,0,4,0,10,19,0,0,171
287,510841313,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19
288,510841319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,510851301,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
290,510851305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,510881329,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
293,510881331,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16
294,510881332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,510881345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,510881362,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11
297,510891303,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
298,510891307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
299,510891308,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
300,510891318,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
301,510891323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,510891324,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15
303,510901310,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6
304,510901321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,510901325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
306,510911342,4,0,0,0,0,17,0,0,0,0,0,0,4,3,0,0,24
307,510911350,0,0,0,0,0,34,0,0,0,0,0,0,3,3,0,0,42
308,510911353,0,0,0,0,0,34,0,0,0,0,0,0,10,7,0,0,56
309,510911363,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,20
310,510911367,3,0,0,0,0,37,0,0,0,0,0,0,4,3,0,0,50
311,510911368,4,0,0,0,0,108,3,0,0,0,0,0,6,13,0,0,136
312,510911376,10,0,0,0,0,97,4,0,0,0,8,0,10,8,0,0,138
313,510921330,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
314,510921336,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
315,510921346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,510921347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,510921356,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
318,510931315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,510931328,5,0,0,0,0,17,0,0,0,0,0,0,4,3,0,0,29
320,510931341,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19
321,510931364,3,0,0,0,0,32,0,0,0,0,0,0,4,0,0,0,43
322,510941304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,510941309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,510951339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,510951352,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
326,510951369,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
327,510961358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,510961366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,510961372,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
330,510961378,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
331,510961380,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
332,510971337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,510971338,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
334,510971351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,510971365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,510971375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,510971379,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,21
338,513010001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
339,513010002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
340,513010003,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14
341,513010004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,513020001,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12
343,513020002,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3
