,LGA (POW),Train,Bus,Ferry,Tram/light rail,Taxi/ride-share service,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Other Mode,Walked only,Worked at home,Did not go to work,Not stated,Not applicable,Total
320,Light,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Lower Eyre Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Loxton Waikerie,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
323,Maralinga Tjarutja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Marion,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,16
325,Mid Murray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Mitcham,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,19
327,Mount Barker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
328,Mount Gambier,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
329,Mount Remarkable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Murray Bridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
331,Naracoorte Lucindale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Northern Areas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Norwood Payneham and St Peters,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,16
334,Onkaparinga,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,14
335,Orroroo Carrieton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Peterborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Playford,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7
338,Port Adelaide Enfield,0,0,0,0,0,20,0,0,0,0,0,0,7,4,0,0,37
339,Port Augusta,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
340,Port Lincoln,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
341,Port Pirie,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
342,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Renmark Paringa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Robe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Roxby Downs,0,13,0,0,0,4,4,0,0,0,3,0,7,7,0,0,41
346,Salisbury,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,15
347,Southern Mallee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Streaky Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Tatiara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Tea Tree Gully,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9
351,Coorong,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,6
352,Tumby Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Unley,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,18
354,Victor Harbor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Wakefield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Walkerville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Wattle Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,West Torrens,0,0,0,0,0,15,0,0,0,0,4,0,22,11,0,0,48
359,Whyalla,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,13
360,Wudinna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
361,Yankalilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Yorke Peninsula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Unincorporated SA,0,26,0,0,0,14,8,0,0,0,7,0,0,10,0,0,68
364,No Fixed Address (SA),0,9,0,0,0,10,0,0,0,0,8,0,3,4,0,0,43
365,Migratory - Offshore - Shipping (SA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Albany,5,41,0,0,40,11692,792,94,45,87,56,364,1037,1876,85,0,16203
367,Armadale,227,140,8,3,75,15002,1056,144,37,45,102,289,1452,2480,98,0,21155
368,Ashburton,31,2894,4,3,140,2555,781,107,16,74,1823,700,202,3479,112,0,12924
369,Augusta Margaret River,0,10,11,0,6,3932,328,22,15,92,36,290,886,792,45,0,6461
370,Bassendean,131,39,3,0,19,4845,285,39,22,31,32,65,391,483,25,0,6408
371,Bayswater,294,471,7,0,103,15323,1031,106,46,95,106,263,1381,2211,90,0,21531
372,Belmont,351,765,10,0,275,34121,1595,289,113,164,560,278,1778,5075,175,0,45564
373,Beverley,0,0,0,0,0,265,13,7,0,3,8,34,93,58,9,0,486
374,Boddington,5,204,0,0,0,1296,104,12,4,4,32,56,61,600,15,0,2398
375,Boyup Brook,0,5,0,0,0,309,14,7,3,0,6,38,210,66,9,0,666
376,Bridgetown-Greenbushes,4,67,0,0,0,1371,111,22,3,5,8,82,237,266,20,0,2195
377,Brookton,0,0,0,0,0,246,11,5,3,0,3,42,70,27,3,0,421
378,Broome,6,45,3,0,18,4728,489,34,124,207,124,679,415,755,93,0,7713
379,Broomehill-Tambellup,0,0,0,0,0,156,3,4,0,3,7,40,104,31,3,0,361
380,Bruce Rock,0,0,0,0,0,238,14,6,0,5,12,37,63,40,4,0,434
381,Bunbury,22,210,4,8,64,18798,1358,114,58,144,77,329,688,2860,121,0,24858
382,Busselton,7,41,0,0,28,10705,814,57,11,201,67,386,1435,2046,109,0,15900
383,Cambridge,706,189,0,0,44,8636,529,26,37,123,45,302,1499,1752,49,0,13942
384,Canning,972,957,17,5,304,46342,2825,354,167,213,459,340,2469,5176,246,0,60838
385,Capel,0,9,0,0,3,2143,168,24,15,18,9,81,375,374,10,0,3240
386,Carnamah,0,8,0,0,0,169,13,0,0,3,4,33,36,25,6,0,287
387,Carnarvon,0,87,0,0,4,1216,155,20,11,47,61,296,229,222,35,0,2372
388,Chapman Valley,0,0,0,0,0,168,12,5,4,0,6,25,67,31,3,0,318
389,Chittering,4,0,0,0,0,941,67,18,4,0,5,57,268,154,16,0,1548
390,Christmas Island,0,65,0,0,0,538,49,3,18,4,9,26,21,51,12,0,788
391,Claremont,367,138,0,0,19,4450,261,10,4,39,15,154,492,857,28,0,6824
392,Cockburn,652,465,110,14,157,37284,2281,256,129,176,246,464,2884,4416,174,0,49717
393,Cocos Islands,0,38,40,0,0,40,9,0,28,16,7,31,7,3,0,0,228
394,Collie,0,122,0,0,4,3270,325,16,6,5,17,75,113,782,29,0,4763
395,Coolgardie,0,388,0,0,20,977,254,17,5,5,131,72,31,416,18,0,2329
396,Coorow,0,0,0,0,0,185,13,0,0,5,8,39,68,33,4,0,350
397,Corrigin,0,0,0,0,0,315,9,3,0,5,0,48,87,45,6,0,526
398,Cottesloe,122,19,0,0,5,1858,95,9,4,22,12,81,425,337,17,0,3006
399,Cranbrook,0,0,0,0,0,303,25,4,0,0,5,45,95,55,12,0,547
400,Cuballing,0,0,0,0,0,123,8,0,0,0,10,21,64,15,3,0,237
401,Cue,0,58,0,0,4,109,50,3,0,0,60,34,5,89,0,0,414
402,Cunderdin,0,0,0,0,0,365,24,5,0,0,3,27,68,52,7,0,562
403,Dalwallinu,0,6,0,0,0,452,30,12,0,7,10,78,77,48,8,0,728
404,Dandaragan,3,32,0,0,0,940,91,20,4,13,24,93,199,240,12,0,1668
405,Dardanup,4,13,0,0,4,2555,222,17,12,16,12,84,270,469,13,0,3698
406,Denmark,3,0,0,0,0,1190,79,13,7,22,8,128,344,219,30,0,2036
407,Derby-West Kimberley,0,125,0,0,5,1055,197,14,4,28,138,509,96,203,47,0,2417
408,Donnybrook-Balingup,0,18,0,0,4,1072,119,15,4,0,15,110,275,192,17,0,1843
409,Dowerin,0,5,0,0,0,163,11,10,0,0,9,29,47,26,5,0,306
410,Dumbleyung,0,0,0,0,0,147,0,0,4,4,0,31,80,29,3,0,301
411,Dundas,0,67,0,0,7,168,44,3,4,9,82,61,17,136,11,0,596
412,East Fremantle,25,34,0,0,8,1345,56,5,6,15,6,66,334,250,8,0,2152
413,East Pilbara,37,3372,3,0,175,3195,1146,111,32,61,2688,908,241,4252,137,0,16362
414,Esperance,7,24,0,0,9,4136,246,49,34,61,49,258,537,627,48,0,6092
415,Exmouth,0,7,0,0,3,936,77,8,19,94,17,184,125,186,20,0,1681
416,Fremantle,801,804,9,0,93,18133,1074,68,116,385,102,637,1785,3321,110,0,27428
417,Gingin,0,46,0,0,0,1203,197,23,4,15,22,150,264,191,14,0,2134
418,Gnowangerup,0,0,0,0,0,379,24,8,0,3,10,59,98,31,0,0,623
419,Goomalling,0,0,0,0,0,202,9,4,0,0,0,33,58,22,3,0,338
420,Gosnells,339,233,10,3,120,20127,1419,206,48,79,160,276,1675,2771,123,0,27582
421,Greater Geraldton,6,69,3,0,43,12354,973,134,88,153,94,380,709,1856,72,0,16924
422,Halls Creek,0,52,0,0,4,331,84,5,0,6,52,322,28,97,40,0,1013
423,Harvey,4,400,0,0,16,5319,515,59,18,31,71,174,533,780,42,0,7976
424,Irwin,0,4,0,0,0,656,40,8,6,6,14,52,120,124,14,0,1047
425,Jerramungup,0,0,0,0,0,284,21,7,0,0,6,54,122,60,9,0,567
426,Joondalup,1194,438,13,7,139,32607,2336,182,84,148,141,644,4855,6554,139,0,49485
427,Kalamunda,34,100,8,0,47,11710,699,203,48,36,81,261,1440,1594,77,0,16341
428,Kalgoorlie-Boulder,7,340,15,0,127,10807,1190,140,68,85,269,505,424,1764,68,0,15815
429,Karratha,21,815,5,0,74,7810,1067,84,59,77,553,494,300,2158,68,0,13589
430,Katanning,0,29,0,0,3,1279,128,17,3,3,9,88,110,138,16,0,1820
431,Kellerberrin,3,0,0,0,0,236,8,6,3,5,8,41,51,42,6,0,411
432,Kent,0,4,0,0,0,127,3,3,0,0,9,37,52,22,0,0,267
433,Kojonup,0,0,0,0,0,529,19,12,5,0,13,88,178,80,7,0,940
434,Kondinin,0,69,0,0,0,284,42,13,0,12,46,67,84,99,5,0,721
435,Koorda,0,3,0,0,0,112,3,0,0,0,0,14,34,12,6,0,193
436,Kulin,0,5,0,0,0,171,3,5,0,0,15,56,93,39,8,0,394
437,Kwinana,132,167,6,0,47,13435,710,79,55,22,82,126,687,1852,69,0,17465
438,Lake Grace,0,5,0,0,0,419,29,14,5,8,13,81,157,56,6,0,789
439,Laverton,6,552,0,0,27,469,302,11,4,10,644,135,38,867,22,0,3083
440,Leonora,4,475,0,0,24,612,270,22,3,14,526,151,49,840,27,0,3018
441,Mandurah,226,309,4,3,56,17074,1318,107,48,90,96,306,1542,3292,119,0,24592
442,Manjimup,7,26,0,0,0,2741,261,38,16,25,29,232,420,424,45,0,4252
443,Meekatharra,0,190,3,0,16,326,137,16,0,6,299,138,36,310,16,0,1493
444,Melville,1507,902,8,4,127,29858,1877,98,87,226,214,495,3472,5802,174,0,44846
445,Menzies,0,165,0,0,22,158,106,10,0,3,220,67,12,258,7,0,1028
446,Merredin,0,7,0,0,0,990,52,26,3,9,7,91,95,134,11,0,1435
447,Mingenew,0,0,0,0,0,143,5,0,0,0,0,20,27,15,5,0,221
448,Moora,0,0,0,0,0,731,30,10,4,7,10,82,116,86,3,0,1084
449,Morawa,0,0,0,0,0,176,18,3,0,4,9,37,37,35,3,0,336
450,Mosman Park,77,10,0,0,10,1821,67,5,0,14,6,97,349,273,9,0,2749
451,Mount Magnet,0,88,0,0,4,174,48,11,0,4,101,46,15,142,11,0,647
452,Mount Marshall,0,4,0,0,0,111,4,0,0,0,6,31,54,20,3,0,237
453,Mukinbudin,0,0,0,0,0,122,8,9,0,3,7,33,37,18,5,0,242
454,Mundaring,43,43,6,4,26,6272,432,107,25,36,55,139,1078,998,49,0,9302
455,Murchison,0,0,0,0,0,13,3,4,0,0,8,13,16,11,0,0,63
456,Murray,7,29,0,0,4,4291,261,60,15,12,32,111,439,951,42,0,6247
457,Nannup,0,0,0,0,0,265,14,3,5,9,4,48,87,51,3,0,500
458,Narembeen,0,4,0,0,0,223,12,6,0,5,10,42,59,29,3,0,399
459,Narrogin,0,26,0,0,3,1663,95,17,3,9,11,119,126,224,22,0,2322
460,Nedlands,337,264,0,3,51,9267,391,20,46,165,37,212,1152,1431,33,0,13408
461,Ngaanyatjarraku,0,0,0,0,0,47,20,0,0,0,0,87,10,13,3,0,183
462,Northam,12,7,0,0,12,3515,282,31,9,11,15,164,282,442,41,0,4818
463,Northampton,0,26,0,0,0,590,45,3,5,20,16,88,174,135,12,0,1124
464,Nungarin,0,0,0,0,0,42,0,0,0,0,0,6,16,4,0,0,65
465,Peppermint Grove,19,10,0,0,0,737,37,0,0,6,5,35,101,90,0,0,1042
466,Perenjori,0,145,0,0,11,192,38,3,4,0,163,44,40,171,0,0,809
467,Perth,35133,18003,76,22,939,61253,6891,56,776,2961,1729,3877,18099,17968,600,0,168382
468,Pingelly,0,0,0,0,0,188,18,0,0,0,4,27,62,37,4,0,344
469,Plantagenet,0,0,0,0,0,1315,165,15,5,3,5,102,304,188,27,0,2136
470,Port Hedland,15,229,9,0,66,6088,682,90,48,44,351,325,255,1434,65,0,9705
471,Quairading,0,0,0,0,0,149,8,4,5,0,3,41,42,32,7,0,296
472,Ravensthorpe,0,314,0,0,0,628,71,26,0,8,116,90,99,253,8,0,1615
473,Rockingham,416,429,11,0,68,23893,1835,137,87,125,329,534,2235,4356,131,0,34606
474,Sandstone,0,0,0,0,0,18,3,0,0,4,0,9,5,14,0,0,54
475,Serpentine-Jarrahdale,18,22,0,0,27,4079,378,103,4,9,33,163,814,675,32,0,6370
476,Shark Bay,0,3,0,0,0,206,26,10,0,18,11,131,30,57,7,0,489
477,South Perth,245,310,11,7,52,9187,559,28,29,77,76,303,1534,1561,51,0,14039
478,Stirling,1636,1212,10,7,356,58632,3127,269,191,353,455,922,6937,8275,311,0,82693
479,Subiaco,1428,294,3,7,71,12383,632,15,54,209,140,482,1614,2076,68,0,19475
480,Swan,592,583,10,7,252,47164,2983,470,167,208,382,718,3301,6487,253,0,63577
481,Tammin,0,0,0,0,0,71,0,0,0,0,4,23,23,19,0,0,145
482,Three Springs,0,0,0,0,0,170,11,0,0,0,0,20,42,13,0,0,264
483,Toodyay,0,4,0,0,0,482,30,19,0,0,9,38,175,96,7,0,868
484,Trayning,0,0,0,0,0,62,0,0,0,0,5,22,23,14,4,0,128
485,Upper Gascoyne,0,0,0,0,0,8,0,0,5,0,5,28,13,5,0,0,60
486,Victoria Park,1039,926,8,0,175,20600,1260,49,91,240,190,388,1726,3557,121,0,30385
487,Victoria Plains,0,6,0,0,0,231,22,7,0,0,9,41,71,42,3,0,427
488,Vincent,2111,722,3,3,130,14654,971,41,101,219,153,665,1897,2448,91,0,24209
489,Wagin,0,8,0,0,0,375,28,4,3,0,4,43,80,80,9,0,626
490,Wandering,0,0,0,0,0,92,6,0,0,0,0,16,40,14,4,0,173
491,Wanneroo,427,426,21,8,192,37491,2930,447,106,117,293,586,3966,4882,195,0,52101
492,Waroona,0,13,0,0,0,1653,103,20,5,0,4,41,117,342,26,0,2330
493,West Arthur,0,3,0,0,0,147,11,3,0,0,5,32,109,26,4,0,345
494,Westonia,0,58,0,0,0,91,12,3,0,0,3,18,25,34,5,0,249
495,Wickepin,0,3,0,0,0,123,8,9,0,0,6,30,63,22,3,0,269
496,Williams,0,0,0,0,0,277,20,3,0,6,18,38,94,50,4,0,508
497,Wiluna,0,176,0,0,19,197,75,12,0,3,288,81,15,461,15,0,1351
498,Wongan-Ballidu,0,0,0,0,0,394,17,12,5,0,10,56,79,63,4,0,638
499,Woodanilling,0,14,0,0,0,97,25,0,0,0,9,9,50,13,6,0,223
500,Wyalkatchem,0,0,0,0,0,132,7,3,0,0,0,15,37,22,0,0,213
501,Wyndham-East Kimberley,0,52,4,0,10,1866,269,35,29,62,58,486,147,270,41,0,3326
502,Yalgoo,0,71,0,0,12,113,60,5,6,4,130,34,10,178,6,0,632
503,Yilgarn,3,205,0,0,5,406,70,14,0,8,94,108,51,243,15,0,1230
504,York,0,0,0,0,3,651,45,11,0,0,14,37,152,130,10,0,1056
505,No Fixed Address (WA),665,1157,17,10,311,36632,2800,1775,85,145,2155,575,3903,9076,361,0,59654
506,Migratory - Offshore - Shipping (WA),6,30,0,0,28,58,19,3,0,12,530,170,10,283,15,0,1158
507,Break O'Day,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
508,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Burnie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Central Coast (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Central Highlands (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Circular Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Clarence,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
514,Derwent Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Devonport,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
516,Dorset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Flinders (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,George Town,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
519,Glamorgan-Spring Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Glenorchy,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,4
521,Hobart,0,0,0,0,0,14,0,0,0,0,0,0,17,14,0,0,44
522,Huon Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Kentish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,King Island,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
525,Kingborough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
526,Latrobe (Tas.),0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
527,Launceston,0,0,0,0,0,3,0,0,0,0,0,3,9,9,0,0,23
528,Meander Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Northern Midlands,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
530,Sorell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Southern Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Tasman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Waratah-Wynyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,West Coast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
535,West Tamar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,No Fixed Address (Tas.),0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,17
537,Migratory - Offshore - Shipping (Tas.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
538,Alice Springs,0,5,0,0,0,19,5,0,0,0,3,7,4,14,0,0,66
539,Barkly,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,15
540,Belyuen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Central Desert,0,37,0,0,6,20,7,0,0,0,77,11,11,57,0,0,229
542,Coomalie,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
543,Darwin,0,5,0,0,4,47,6,0,4,3,19,23,40,43,3,0,195
544,Darwin Waterfront Precinct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
545,East Arnhem,0,4,0,0,0,3,0,0,0,0,3,0,6,3,0,0,20
546,Katherine,0,0,0,0,0,6,0,0,0,0,0,0,3,5,0,0,22
547,Litchfield,0,3,0,0,0,13,10,0,0,0,3,3,4,24,0,0,63
548,MacDonnell,0,0,0,0,0,3,10,0,0,0,0,4,0,7,0,0,21
549,Palmerston,0,0,0,0,0,3,0,0,0,0,0,0,5,8,0,0,16
550,Roper Gulf,0,0,0,0,0,10,0,0,0,0,11,3,0,18,0,0,45
551,Tiwi Islands,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6
552,Victoria Daly,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,15
553,Wagait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,West Arnhem,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,11
555,West Daly,0,0,0,0,0,4,0,0,0,0,6,9,0,3,0,0,23
556,Unincorporated NT,0,0,0,0,0,12,3,0,0,0,7,3,3,15,0,0,54
557,No Fixed Address (NT),0,0,0,0,0,18,6,0,0,0,33,9,10,62,0,0,138
558,Migratory - Offshore - Shipping (NT),0,0,0,0,0,0,0,0,0,0,11,0,0,6,5,0,24
559,Unincorporated ACT,4,7,0,0,3,75,17,0,0,0,0,13,168,46,3,0,346
560,No Fixed Address (ACT),0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,9
561,Migratory - Offshore - Shipping (ACT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,Unincorp. Other Territories,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,20
563,No Fixed Address (OT),0,0,0,0,0,22,0,0,0,0,0,0,11,7,0,0,45
564,Migratory - Offshore - Shipping (OT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,POW not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355051,1355051
566,Total,52666,43555,531,165,5439,818015,61449,7781,3772,8807,19552,28169,98324,152854,6200,1355051,2662306
