,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
85,510411036,8,0,0,0,0,18,4,0,3,0,0,0,0,0,0,0,33
86,510411037,3,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,22
87,510411041,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,35
88,510411044,3,3,0,0,0,22,7,0,0,0,0,0,0,3,0,0,37
89,510411045,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,14
90,510411047,3,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,22
91,510411048,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19
92,510411050,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,0,18
93,510411051,0,6,0,0,0,19,0,0,0,0,0,0,0,3,0,0,26
94,510411052,10,6,0,0,0,27,6,0,0,0,0,0,0,5,0,0,54
95,510411053,3,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,18
96,510411054,4,6,0,0,0,9,3,0,0,0,0,0,0,0,0,0,19
97,510411055,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,19
98,510411056,12,9,0,0,0,14,0,0,0,4,0,0,0,0,0,0,39
99,510411057,11,11,0,0,0,21,4,0,0,0,0,0,0,10,0,0,59
100,510411058,8,9,0,0,0,35,8,0,0,0,0,0,0,5,0,0,61
101,510411061,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,26
102,510411062,0,0,0,0,0,16,5,0,0,0,0,0,0,9,0,0,32
103,510411063,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,29
104,510411064,3,0,0,0,0,33,3,0,0,0,0,0,0,3,0,0,42
105,510411065,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12
106,510411066,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18
107,510411067,12,8,0,0,0,64,11,0,0,4,0,0,0,3,0,0,104
108,510411069,8,3,0,0,0,24,8,0,4,0,0,0,0,3,0,0,45
109,510411070,11,4,0,0,0,24,5,0,0,0,0,0,0,0,0,0,49
110,510411071,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20
111,510411073,0,12,0,0,0,28,0,0,0,0,0,0,0,9,0,0,59
112,510411075,0,7,0,0,0,24,3,0,0,0,0,0,0,4,0,0,39
113,510411076,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15
114,510411077,0,16,0,0,0,17,5,0,0,0,0,0,0,4,0,0,44
115,510411078,7,36,0,0,0,15,6,0,0,4,0,0,0,0,0,0,78
116,510411079,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13
117,510411080,29,22,0,0,0,8,4,0,0,3,4,0,3,5,0,0,73
118,510411081,7,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22
119,510411083,0,8,0,0,0,20,0,0,0,0,0,0,0,0,6,0,37
120,510411084,3,16,0,0,0,56,11,0,4,0,0,0,0,22,4,0,117
121,510411085,17,38,0,0,0,16,5,0,0,3,0,0,0,5,0,0,92
122,510411086,6,17,0,0,0,5,0,0,0,0,0,0,0,9,0,0,32
123,510411087,10,54,0,0,0,25,15,0,0,4,0,4,0,10,0,0,119
124,510411088,7,9,0,0,0,11,0,0,0,4,0,0,0,4,0,0,37
125,510411090,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23
126,510411091,8,31,0,0,0,8,0,0,4,0,0,0,0,9,6,0,63
127,510411092,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22
128,510411093,0,3,0,0,0,20,0,0,0,0,0,0,0,3,0,0,29
129,510411094,5,38,0,0,0,25,0,0,0,0,0,0,0,5,4,0,93
130,510411095,5,36,0,0,0,22,0,0,0,3,0,0,0,6,0,0,79
131,510411096,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18
132,510411097,13,68,0,0,0,22,3,0,0,0,0,0,0,11,0,0,119
133,510411098,21,103,0,0,5,37,18,0,4,9,0,4,0,23,0,0,224
134,510411099,5,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18
135,510411100,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7
136,510411101,5,13,0,0,0,3,5,0,0,0,0,0,0,9,0,0,30
137,510411102,11,63,0,0,0,24,9,0,0,0,0,3,0,9,0,0,131
138,510411103,0,5,0,0,0,27,0,0,0,0,0,0,0,8,0,0,38
139,510411104,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9
140,510411105,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22
141,510411106,0,10,0,0,0,12,5,0,0,0,0,0,0,0,0,0,32
142,510411107,4,29,0,0,0,24,8,0,0,5,0,0,0,3,0,0,83
143,510411108,0,15,0,0,0,13,0,0,0,0,0,0,0,0,0,0,42
144,510411109,0,9,0,0,0,5,0,0,4,0,0,0,0,0,0,0,18
145,510411111,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9
146,510411112,0,14,0,0,0,11,3,0,0,0,0,0,0,0,0,0,28
147,510411114,0,6,0,0,0,22,5,0,0,0,0,0,0,3,0,0,41
148,510411116,3,8,0,0,0,25,11,0,0,0,0,0,0,6,0,0,57
149,510411117,0,25,0,0,0,25,3,0,0,3,0,0,0,6,0,0,63
150,510411118,0,17,0,0,0,31,5,0,0,0,0,0,0,3,0,0,60
151,510420001,4,0,0,0,0,45,0,0,0,0,0,0,0,3,0,0,61
152,510421040,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17
153,510421042,8,0,0,0,0,64,5,0,0,3,0,0,0,9,0,0,93
154,510421043,0,0,0,0,0,23,7,0,0,0,0,0,0,3,0,0,37
155,510421046,9,0,0,0,0,56,15,0,0,0,0,0,0,10,0,0,87
156,510421059,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
157,510421060,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,38
158,510421072,0,0,0,0,0,36,0,0,0,0,0,0,0,6,0,0,50
159,510421074,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,33
160,510421110,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
161,510431007,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,20
162,510431016,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15
163,510431018,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,14
164,510431025,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10
165,510431028,4,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,38
166,510431034,0,0,0,0,0,36,0,0,0,0,0,0,0,7,0,0,37
167,510431381,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
168,510431390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,510441333,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
170,510441355,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,29
171,510441359,0,4,0,0,0,102,3,0,0,0,0,0,0,0,0,0,114
172,510441371,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7
173,510451343,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,6
174,510451348,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
175,510451354,0,0,0,0,0,72,3,0,0,0,0,0,0,10,0,0,92
176,510451357,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
177,510451361,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,23
178,510451374,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,14
179,510451382,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,22
180,510451385,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,11
181,510451386,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,21
182,510461387,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
183,510461392,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,26
184,510461393,0,0,0,0,0,12,3,0,0,0,0,0,0,6,0,0,20
185,510471322,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14
186,510471326,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
187,510471327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
188,510471334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,510471340,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
190,510471344,0,9,0,0,0,54,4,0,3,0,0,0,0,8,0,0,77
191,510471349,0,0,0,0,0,36,0,0,0,0,0,0,0,5,0,0,42
192,510481311,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
193,510481316,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
194,510491813,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,14
195,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,510501719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,510511720,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
198,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,510531677,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
200,510531691,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10
201,510531718,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11
202,510541701,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9
203,510541702,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
204,510541707,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,26
205,510541708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,510561680,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
208,510561684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
209,510561695,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,5
210,510571660,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
211,510571682,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
212,510571698,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12
213,510581614,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
214,510581810,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
215,510591640,0,0,0,0,0,30,0,0,0,0,0,0,0,4,0,0,36
216,510591658,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11
217,510601812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,510610001,0,0,0,0,0,48,0,0,0,0,0,9,0,0,0,0,61
219,510611715,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7
220,510611717,0,0,0,0,0,71,8,0,0,0,0,0,0,0,3,0,81
221,510611722,0,0,0,0,0,49,4,0,0,0,0,0,0,6,0,0,63
222,510611724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,510621699,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11
224,510621703,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9
225,510631694,0,0,0,0,0,31,0,3,0,0,0,0,0,4,0,0,38
226,510631696,0,4,0,0,0,83,0,0,0,4,0,5,0,4,0,0,95
227,510631697,0,0,0,0,0,76,4,0,0,0,0,0,0,4,0,0,87
228,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,510651671,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
230,510651700,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,32
231,510661705,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
232,510661706,0,3,0,0,0,57,0,0,0,0,0,0,0,6,0,0,65
233,510661709,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
234,510661710,0,4,0,0,0,36,3,0,0,0,0,0,0,12,3,0,62
235,510661711,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11
236,510661712,5,0,0,0,0,23,0,0,0,0,0,0,0,5,0,0,35
237,510661713,0,0,0,0,0,56,0,0,0,0,0,0,0,9,0,0,60
238,510661714,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,42
239,510661716,0,0,0,0,0,26,0,0,0,0,0,0,0,6,0,0,34
240,510671667,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
241,510681637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,510681639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,510701650,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
245,510701653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,510711624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,510711629,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11
248,510721673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,510721676,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
250,510721689,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
251,510721690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,510731675,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
253,510731679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,510731686,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8
255,510731693,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
256,510741641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,510741648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,510751664,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16
259,510751672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,510761630,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
262,510771627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,510771628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,510771631,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
265,510771632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,510771635,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,8
267,510771636,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,21
268,510771638,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
269,510771642,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
270,510771644,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,23
271,510771646,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
272,510781666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,510781668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,510791651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,510791655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,510801643,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
277,510801649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
278,510811659,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,9
279,510811663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,510821674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
281,510821683,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
282,510831652,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
283,510841302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,510841306,3,0,0,0,0,95,0,0,0,0,0,0,0,12,3,0,123
285,510841313,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
286,510841319,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
287,510851301,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
288,510851305,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
289,510861312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,510861314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
291,510861317,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,23
292,510861320,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
293,510861335,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,9
294,510861360,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12
295,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,510881329,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15
297,510881331,5,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,14
298,510881332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,510881345,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
300,510881362,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
301,510891303,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
302,510891307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
303,510891308,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
304,510891318,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
305,510891323,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
306,510891324,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,22
307,510901310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,510901321,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
309,510901325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,510911342,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12
311,510911350,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15
312,510911353,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,62
313,510911363,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,17
314,510911367,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,38
315,510911368,0,0,0,0,0,60,5,0,0,0,0,0,3,12,0,0,85
316,510911376,3,0,0,0,0,111,5,5,0,0,0,0,0,9,0,0,134
317,510921330,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
318,510921336,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
319,510921346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,510921347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
321,510921356,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
322,510931315,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
323,510931328,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,18
324,510931341,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,23
325,510931364,0,0,0,0,0,39,4,0,0,0,0,0,0,3,0,0,51
326,510941304,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
327,510941309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,510951339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,510951352,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
330,510951369,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
331,510961358,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
332,510961366,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
333,510961372,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12
334,510961378,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
335,510961380,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8
336,510971337,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
337,510971338,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
338,510971351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,510971365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
340,510971375,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
341,510971379,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15
342,510981681,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
343,510981685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
