,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
85,510411036,0,8,0,0,0,22,0,0,0,5,3,0,0,4,0,0,42
86,510411037,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,25
87,510411041,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
88,510411044,5,9,0,0,0,22,4,0,0,0,4,0,3,5,0,0,55
89,510411045,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12
90,510411047,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
91,510411048,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,16
92,510411050,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,18
93,510411051,0,6,0,0,0,32,0,0,4,7,5,0,0,0,0,0,62
94,510411052,3,5,0,0,0,15,0,0,0,0,5,0,0,3,0,0,36
95,510411053,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,10
96,510411054,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19
97,510411055,0,9,0,0,0,11,0,0,0,0,0,0,0,5,0,0,27
98,510411056,6,12,0,0,0,12,3,0,0,11,5,0,0,4,0,0,58
99,510411057,3,13,0,0,0,19,6,0,0,0,0,0,0,10,0,0,47
100,510411058,3,11,0,0,0,37,5,0,0,0,5,0,0,9,0,0,76
101,510411061,0,0,0,0,0,30,4,0,0,0,0,0,4,0,0,0,46
102,510411062,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
103,510411063,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17
104,510411064,6,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,27
105,510411065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
106,510411066,0,0,0,0,0,37,0,0,0,0,5,0,0,8,0,0,47
107,510411067,11,3,0,0,0,37,0,0,0,0,0,0,0,5,0,0,69
108,510411069,0,4,0,0,0,4,4,0,0,0,0,0,0,3,0,0,16
109,510411070,5,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,29
110,510411071,5,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13
111,510411073,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,32
112,510411075,0,0,0,0,0,49,3,0,0,8,4,0,0,0,0,0,71
113,510411076,3,9,0,0,0,14,0,0,0,0,0,0,0,5,0,0,26
114,510411077,4,11,0,0,0,50,4,0,0,3,0,0,0,5,0,0,74
115,510411078,6,34,0,0,0,60,10,0,5,34,6,0,5,9,3,0,171
116,510411079,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,33
117,510411080,12,21,0,0,0,20,7,0,0,0,0,0,0,5,3,0,67
118,510411081,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20
119,510411083,0,6,0,0,0,39,0,0,0,4,0,0,0,0,0,0,48
120,510411084,3,9,0,0,0,53,3,0,0,8,0,0,0,20,0,0,101
121,510411085,22,31,0,0,0,16,4,0,0,9,0,0,0,14,0,0,103
122,510411086,6,9,0,0,0,13,4,0,0,5,3,3,0,0,0,0,40
123,510411087,5,70,0,0,4,90,7,0,3,33,4,5,0,9,0,0,226
124,510411088,3,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26
125,510411090,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
126,510411091,13,8,0,0,0,7,3,0,0,0,0,0,0,6,0,0,35
127,510411092,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,10
128,510411093,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,19
129,510411094,16,39,0,0,0,68,3,0,0,18,4,0,3,14,0,0,159
130,510411095,11,38,0,0,4,49,7,0,0,11,0,0,0,6,0,0,120
131,510411096,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
132,510411097,24,56,0,0,0,55,12,0,3,14,0,0,0,11,0,0,179
133,510411098,29,85,0,0,5,95,18,0,0,26,4,0,4,13,0,0,278
134,510411099,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12
135,510411100,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,17
136,510411101,9,8,0,0,0,16,0,0,0,3,0,0,0,0,0,0,36
137,510411102,37,50,0,0,0,74,3,0,0,13,0,0,5,11,0,0,204
138,510411103,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,24
139,510411104,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
140,510411105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
141,510411106,10,9,0,0,0,13,4,0,0,3,0,0,0,4,0,0,33
142,510411107,8,14,0,0,0,34,4,0,0,3,0,0,0,4,0,0,61
143,510411108,6,8,0,0,0,13,0,0,0,0,0,0,0,4,0,0,28
144,510411109,4,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,26
145,510411111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,510411112,3,7,0,0,0,16,5,0,0,3,0,0,0,4,0,0,42
147,510411114,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16
148,510411116,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14
149,510411117,0,0,0,0,0,24,0,0,0,4,4,0,0,3,0,0,38
150,510411118,7,4,0,0,0,18,0,0,0,3,0,0,0,0,0,0,46
151,510420001,0,4,0,0,0,132,22,0,0,5,27,4,3,27,0,0,233
152,510421040,0,6,0,0,0,23,5,0,0,7,4,0,0,12,0,0,48
153,510421042,0,13,0,0,0,129,7,0,0,6,32,0,8,22,0,0,213
154,510421043,0,6,0,0,0,47,4,0,0,0,4,0,3,13,3,0,79
155,510421046,0,10,0,0,0,119,14,0,0,3,25,0,0,15,3,0,187
156,510421059,0,0,0,0,0,23,0,0,0,0,4,0,3,0,0,0,37
157,510421060,0,5,0,0,0,75,3,0,0,4,0,0,0,14,0,0,100
158,510421072,0,0,0,0,0,115,11,0,0,6,9,0,0,24,0,0,168
159,510421074,5,5,0,0,0,57,3,0,0,4,3,0,0,16,0,0,88
160,510421110,0,0,0,0,0,31,7,0,0,0,0,0,0,10,0,0,45
161,510431007,0,0,0,0,0,80,3,3,0,0,11,3,118,22,0,0,249
162,510431016,0,5,0,0,0,114,7,4,0,0,24,6,99,25,8,0,298
163,510431018,0,0,0,0,0,75,4,0,0,3,12,0,32,15,0,0,147
164,510431025,0,3,0,0,0,53,11,0,0,4,13,4,34,10,0,0,121
165,510431028,0,7,0,0,0,103,7,0,0,7,42,0,31,24,0,0,222
166,510431034,0,10,0,0,0,80,7,0,0,3,42,0,0,10,0,0,154
167,510431381,0,0,0,0,0,7,0,0,0,0,3,0,0,11,0,0,22
168,510431390,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12
169,510441333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,510441355,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
171,510441359,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,20
172,510441371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,510451343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,510451348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,510451354,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,19
176,510451357,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
177,510451361,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
178,510451374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,510451382,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
180,510451385,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
181,510451386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
182,510461387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
183,510461392,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8
184,510461393,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11
185,510471322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,510471326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,510471327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,510471334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,510471340,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
190,510471344,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,13
191,510471349,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,6
192,510481311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,510481316,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,7
194,510491813,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
195,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,510501719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,510511720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,510531677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,510531691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,510531718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,510541701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,510541702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,510541707,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10
205,510541708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,510561680,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
208,510561684,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
209,510561695,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
210,510571660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,510571682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,510571698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
213,510581614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,510581810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,510591640,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
216,510591658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,510601812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,510610001,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,7
219,510611715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,510611717,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
221,510611722,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
222,510611724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,510621699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,510621703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,510631694,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,19
226,510631696,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,32
227,510631697,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,19
228,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,510651671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,510651700,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
231,510661705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,510661706,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17
233,510661709,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
234,510661710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
235,510661711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
236,510661712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
237,510661713,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17
238,510661714,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
239,510661716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
240,510671667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,510681637,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
242,510681639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,510701650,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7
245,510701653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,510711624,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
247,510711629,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9
248,510721673,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8
249,510721676,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,23
250,510721689,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
251,510721690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,510731675,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8
253,510731679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,510731686,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
255,510731693,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
256,510741641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,510741648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,510751664,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19
259,510751672,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7
260,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,510761630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,510771627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,510771628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,510771631,4,0,0,0,0,42,0,0,0,0,0,0,0,4,0,0,50
265,510771632,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
266,510771635,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11
267,510771636,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,10
268,510771638,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
269,510771642,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
270,510771644,5,0,0,0,0,15,4,0,0,0,0,0,3,0,0,0,29
271,510771646,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
272,510781666,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7
273,510781668,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
274,510791651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,510791655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,510801643,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
277,510801649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,510811659,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,18
279,510811663,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
280,510821674,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
281,510821683,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5
282,510831652,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
283,510841302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,510841306,0,0,0,0,0,85,5,0,0,0,0,0,0,4,0,0,97
285,510841313,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,11
286,510841319,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,14
287,510851301,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
288,510851305,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
289,510861312,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
290,510861314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,510861317,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17
292,510861320,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,11
293,510861335,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
294,510861360,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
295,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,510881329,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,17
297,510881331,0,5,0,0,0,31,9,0,0,0,0,0,0,3,0,0,44
298,510881332,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
299,510881345,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
300,510881362,0,5,0,0,0,7,0,0,0,0,0,0,0,6,0,0,20
301,510891303,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
302,510891307,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,10
303,510891308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,510891318,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
305,510891323,0,0,0,0,0,19,0,0,0,0,0,0,0,5,0,0,18
306,510891324,0,0,0,0,0,16,4,0,0,0,0,0,0,11,0,0,30
307,510901310,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,9
308,510901321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,510901325,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,6
310,510911342,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,15
311,510911350,0,0,0,0,0,37,0,6,0,0,0,0,0,0,5,0,49
312,510911353,4,0,0,0,0,74,0,0,4,0,0,0,0,8,0,0,87
313,510911363,3,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,25
314,510911367,0,0,0,0,0,38,0,0,0,0,0,0,0,5,0,0,42
315,510911368,3,0,0,0,0,101,3,0,0,0,0,0,0,13,0,0,128
316,510911376,3,0,0,0,0,107,0,0,0,4,0,0,4,8,0,0,132
317,510921330,0,0,0,0,0,10,3,0,0,0,0,0,0,5,0,0,17
318,510921336,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,9
319,510921346,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14
320,510921347,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
321,510921356,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,10
322,510931315,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,9
323,510931328,0,0,0,0,0,37,0,0,0,0,0,0,0,6,0,0,43
324,510931341,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,30
325,510931364,0,0,0,0,0,50,9,0,0,0,0,0,0,11,0,0,65
326,510941304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,510941309,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
328,510951339,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
329,510951352,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13
330,510951369,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
331,510961358,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,13
332,510961366,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,0,12
333,510961372,0,0,0,0,0,46,0,0,0,0,0,0,0,9,0,0,65
334,510961378,0,0,0,0,0,14,6,0,0,0,5,0,0,9,0,0,30
335,510961380,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,45
336,510971337,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
337,510971338,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
338,510971351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,510971365,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
340,510971375,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
341,510971379,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9
342,510981681,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
343,510981685,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
