,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
23,510301001,0,3,0,0,0,103,9,0,0,0,3,0,0,18,0,0,137
24,510301014,0,0,0,0,0,135,5,0,0,4,0,0,0,16,0,0,172
25,510311126,7,0,0,0,0,81,3,0,0,0,0,0,0,12,0,0,96
26,510311132,37,8,0,0,0,293,15,0,0,0,0,0,0,53,4,0,414
27,510311143,0,0,0,0,0,167,0,0,0,0,0,0,0,16,6,0,195
28,510311144,0,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,43
29,510311149,6,0,0,0,0,107,0,0,0,0,0,0,0,10,3,0,130
30,510321145,3,0,0,0,0,61,3,0,0,5,0,0,3,10,3,0,93
31,510321147,10,0,0,0,0,130,3,0,0,0,0,0,0,11,0,0,160
32,510321161,0,0,0,0,0,44,0,0,0,0,0,0,0,3,0,0,52
33,510331015,5,11,0,0,0,257,27,0,0,4,3,5,0,38,4,0,357
34,510331019,0,3,0,0,0,39,7,0,0,0,0,0,0,8,0,0,51
35,510331049,0,0,0,0,0,32,0,0,0,0,0,0,0,3,0,0,36
36,510341158,3,3,0,0,0,114,0,0,0,0,0,0,0,13,3,0,141
37,510341163,9,0,0,0,0,100,4,0,0,0,0,0,0,8,0,0,119
38,510341165,5,0,0,0,0,59,0,0,0,0,0,0,0,6,0,0,65
39,510341168,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11
40,510351121,0,10,0,0,0,342,16,0,0,0,0,0,0,41,0,0,424
41,510351122,22,85,0,0,6,879,54,0,22,14,0,0,0,141,7,0,1227
42,510351129,4,8,0,0,0,92,5,0,0,0,0,0,0,5,0,0,116
43,510351130,0,3,0,0,0,139,3,0,3,0,0,0,3,10,0,0,163
44,510351133,8,8,0,0,0,97,8,0,0,4,0,0,0,10,0,0,136
45,510351135,14,44,0,0,0,482,35,0,10,23,0,0,11,57,3,0,682
46,510351137,0,3,0,0,0,107,4,0,0,0,0,0,0,11,0,0,138
47,510351140,0,3,0,0,0,67,0,0,0,0,0,0,0,5,0,0,79
48,510351151,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,38
49,510351154,0,0,0,0,0,51,0,0,0,0,0,0,0,7,0,0,54
50,510361068,5,5,0,0,0,365,19,0,7,12,0,0,3,39,0,0,455
51,510361089,0,0,0,0,0,134,3,0,6,0,0,0,0,10,0,0,157
52,510361113,0,0,0,0,0,50,3,0,0,0,0,0,0,3,0,0,67
53,510361127,4,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,77
54,510371082,3,3,0,0,0,56,4,0,3,0,0,0,0,4,0,0,70
55,510381004,3,8,0,0,0,265,18,0,0,0,9,0,0,28,3,0,332
56,510381006,5,6,0,0,3,178,8,0,0,4,0,0,0,30,0,0,239
57,510381010,4,7,0,0,0,235,9,0,0,0,0,0,0,22,0,0,275
58,510381011,4,4,0,0,0,82,6,0,0,0,0,0,0,11,0,0,101
59,510381020,22,10,0,0,0,175,17,0,3,5,3,0,4,25,0,0,267
60,510381026,30,8,0,0,0,217,13,0,6,19,0,4,0,32,0,0,322
61,510391012,3,4,0,0,0,98,20,0,0,0,5,0,3,25,0,0,169
62,510391017,0,9,0,0,0,58,0,0,0,0,4,0,0,10,3,0,87
63,510391370,0,0,0,0,0,46,0,0,0,0,0,0,0,14,0,0,63
64,510391373,4,16,0,0,4,278,25,0,0,5,38,3,90,65,4,0,529
65,510391383,0,3,0,0,0,186,7,0,0,6,8,3,5,29,0,0,248
66,510391384,8,5,0,0,0,168,11,0,0,0,20,0,61,28,5,0,305
67,510391389,5,4,0,0,0,101,6,0,0,3,14,4,59,30,3,0,223
68,510391394,4,6,0,0,0,196,11,0,0,0,34,6,48,25,0,0,327
69,510391397,0,0,0,0,0,98,9,0,0,0,4,0,0,19,0,0,127
70,510401002,0,10,0,0,0,89,5,0,0,5,5,0,0,15,0,0,124
71,510401003,0,13,0,0,0,62,14,0,0,0,0,0,0,20,0,0,109
72,510401008,0,14,0,0,0,118,3,0,0,0,0,0,0,7,0,0,151
73,510401009,0,4,0,0,0,153,8,0,0,0,0,0,0,28,0,0,204
74,510401013,0,13,0,0,0,132,6,0,3,3,0,0,0,17,0,0,177
75,510411021,0,3,0,0,0,56,0,0,0,0,0,0,0,8,0,0,73
76,510411022,0,8,0,0,0,133,6,0,0,0,0,0,3,10,0,0,161
77,510411023,0,11,0,0,0,75,10,0,0,0,0,0,0,4,0,0,109
78,510411024,0,0,0,0,0,23,0,0,0,4,0,0,0,3,0,0,36
79,510411027,6,4,0,0,0,61,6,0,0,0,0,0,0,6,0,0,78
80,510411029,19,14,0,0,0,138,3,0,0,4,5,0,5,16,0,0,194
81,510411030,4,22,0,0,0,141,28,0,0,3,5,0,5,12,0,0,206
82,510411031,0,0,0,0,0,72,0,0,0,0,0,3,0,4,0,0,75
83,510411033,0,0,0,0,0,43,3,0,0,0,0,0,0,7,0,0,54
84,510411035,5,18,0,0,0,130,9,0,0,0,0,4,3,12,0,0,183
85,510411036,39,10,0,0,0,110,14,0,0,6,3,0,0,9,4,0,201
86,510411037,4,27,0,0,0,112,6,0,4,3,0,0,0,17,0,0,173
87,510411041,9,19,0,0,3,118,6,0,0,6,0,0,0,16,0,0,185
88,510411044,42,23,0,0,0,165,24,0,6,9,0,0,0,18,4,0,301
89,510411045,3,3,0,0,0,62,0,0,0,0,0,0,0,6,0,0,81
90,510411047,0,30,0,0,0,54,12,0,0,0,0,0,0,13,0,0,121
91,510411048,0,0,0,0,4,97,0,0,0,0,0,0,0,6,0,0,113
92,510411050,6,19,0,0,0,71,12,0,0,3,0,0,0,16,4,0,133
93,510411051,16,14,0,0,0,150,6,0,4,6,0,0,0,12,4,0,217
94,510411052,38,39,0,0,0,131,26,0,3,6,0,0,0,31,0,0,276
95,510411053,7,13,0,0,0,46,6,0,6,8,0,5,0,8,0,0,100
96,510411054,15,33,0,0,0,91,16,0,0,5,0,0,0,21,0,0,179
97,510411055,6,17,0,0,0,88,3,0,6,5,0,6,5,11,6,0,135
98,510411056,58,55,0,0,0,93,12,0,0,7,0,0,0,29,0,0,255
99,510411057,33,74,0,0,3,139,27,0,0,3,0,0,0,33,0,0,311
100,510411058,33,48,0,0,5,253,24,0,6,10,0,8,8,35,6,0,438
101,510411061,18,14,0,0,0,172,7,0,0,4,0,0,0,9,0,0,233
102,510411062,11,7,0,0,0,80,3,0,0,0,3,0,0,6,0,0,118
103,510411063,26,22,0,0,0,80,3,0,0,4,0,3,0,19,0,0,170
104,510411064,12,14,0,0,0,135,3,0,0,9,0,5,0,22,0,0,194
105,510411065,16,23,0,0,0,69,10,0,4,3,3,0,3,22,0,0,151
106,510411066,9,11,0,0,0,118,0,0,0,4,0,0,0,10,3,0,167
107,510411067,87,32,0,0,0,387,35,0,3,9,0,3,5,64,4,0,628
108,510411069,41,36,0,0,0,169,18,0,0,8,4,0,10,23,0,0,314
109,510411070,31,24,0,0,0,124,22,0,4,5,4,0,0,8,0,0,224
110,510411071,12,11,0,0,0,18,5,0,0,3,0,0,0,3,0,0,57
111,510411073,21,28,0,0,0,154,30,0,0,3,5,5,0,25,4,0,285
112,510411075,15,17,0,0,0,216,9,0,4,13,0,0,0,12,0,0,298
113,510411076,40,44,0,0,0,53,13,0,0,7,0,3,0,11,3,0,172
114,510411077,31,35,0,0,0,257,21,0,11,13,0,0,0,18,0,0,394
115,510411078,115,116,0,0,3,266,50,0,8,39,10,0,4,34,0,0,637
116,510411079,9,6,0,0,0,92,5,0,0,0,3,0,0,9,3,0,131
117,510411080,157,152,0,0,0,107,23,0,7,11,6,5,12,67,5,0,545
118,510411081,25,47,0,0,0,52,5,0,0,0,0,0,0,11,5,0,148
119,510411083,21,20,0,0,0,144,15,0,0,6,5,0,0,18,0,0,229
120,510411084,46,27,0,0,0,417,23,0,3,14,0,3,0,105,3,0,645
121,510411085,179,170,0,0,0,131,33,0,0,9,8,0,8,79,6,0,633
122,510411086,63,39,0,0,0,60,15,0,0,6,3,0,3,25,5,0,224
123,510411087,200,185,0,0,0,288,67,0,14,52,3,4,4,61,3,0,888
124,510411088,73,75,0,0,0,74,26,3,0,16,0,0,0,20,4,0,296
125,510411090,25,14,0,0,0,84,11,0,0,10,0,0,3,10,0,0,155
126,510411091,108,92,0,0,0,61,17,0,6,6,0,0,3,39,9,0,321
127,510411092,12,4,0,0,0,63,4,0,0,3,0,0,0,3,0,0,92
128,510411093,8,7,0,0,0,110,9,0,0,4,0,0,0,20,0,0,159
129,510411094,202,158,0,0,0,213,40,0,4,27,5,6,0,57,6,0,716
130,510411095,168,118,0,0,0,238,40,0,8,23,7,3,6,36,3,0,655
131,510411096,22,37,0,0,0,29,6,0,3,3,0,0,0,19,0,0,108
132,510411097,274,191,0,0,4,217,50,0,9,26,6,4,8,62,0,0,865
133,510411098,484,286,0,0,8,409,97,0,14,52,17,16,17,124,17,0,1534
134,510411099,27,29,0,0,0,38,10,0,0,5,0,0,0,11,0,0,120
135,510411100,15,3,0,0,0,74,8,0,4,6,0,0,0,7,4,0,110
136,510411101,65,51,0,0,0,70,8,0,0,12,4,0,0,16,0,0,232
137,510411102,280,207,0,0,0,277,71,0,9,20,4,3,3,72,12,0,957
138,510411103,10,15,0,0,6,128,12,0,7,5,0,0,0,14,0,0,197
139,510411104,3,11,0,0,0,45,0,0,0,0,0,0,0,5,0,0,60
140,510411105,5,9,0,0,0,63,8,0,5,0,4,0,0,7,0,0,99
141,510411106,39,38,0,0,0,58,12,0,0,3,3,0,0,18,3,0,175
142,510411107,87,74,0,0,0,162,23,0,8,4,5,3,5,33,4,0,398
143,510411108,41,28,0,0,0,83,26,0,3,3,0,0,0,26,3,0,217
144,510411109,23,23,0,0,0,88,6,0,0,5,0,3,0,14,0,0,171
145,510411111,8,10,0,0,0,32,4,0,0,0,0,0,0,5,0,0,63
146,510411112,59,58,0,0,0,111,14,0,6,12,4,0,0,16,0,0,276
147,510411114,9,12,0,0,0,90,11,0,3,5,0,0,0,6,0,0,149
148,510411116,17,20,0,0,0,88,6,0,0,4,0,0,0,13,0,0,148
149,510411117,36,38,0,0,0,182,25,0,5,9,3,0,0,28,3,0,325
150,510411118,30,26,0,0,0,162,13,0,0,5,0,9,0,35,6,0,284
151,510420001,51,16,0,0,0,512,26,0,3,8,4,4,7,57,6,0,699
152,510421040,11,3,0,0,0,83,5,0,0,0,0,0,0,18,0,0,131
153,510421042,28,37,0,0,0,563,36,0,5,19,0,4,5,112,5,0,822
154,510421043,17,6,0,0,0,240,20,0,0,3,0,5,0,37,0,0,335
155,510421046,64,19,0,0,3,497,48,4,17,11,3,6,5,51,8,0,738
156,510421059,0,6,0,0,0,45,0,0,3,0,0,0,0,5,0,0,61
157,510421060,3,20,0,0,7,310,7,0,3,7,3,0,0,39,5,0,407
158,510421072,22,9,0,0,0,412,13,0,4,22,0,3,0,61,5,0,549
159,510421074,11,11,0,0,0,228,7,0,0,6,0,0,0,25,3,0,293
160,510421110,15,3,0,0,0,122,5,0,0,0,0,0,4,15,0,0,173
161,510431007,7,9,0,0,0,211,11,0,0,3,4,0,0,23,3,0,270
162,510431016,0,9,0,0,0,203,12,0,0,4,3,0,0,17,0,0,247
163,510431018,0,4,0,0,0,126,14,0,3,0,4,0,0,19,7,0,181
164,510431025,4,0,0,0,0,119,0,0,0,0,0,0,0,10,0,0,140
165,510431028,54,18,0,3,0,418,20,0,5,21,9,3,8,43,0,0,605
166,510431034,11,15,0,0,0,424,22,0,3,8,0,0,0,82,4,0,569
167,510431381,3,0,0,0,0,75,8,0,0,0,19,0,10,11,0,0,121
168,510431390,0,3,0,0,0,46,3,0,0,0,7,0,17,6,0,0,79
169,510441333,0,0,0,0,0,49,0,0,0,0,0,0,0,10,3,0,70
170,510441355,6,0,0,0,0,64,0,0,0,0,0,0,0,6,0,0,83
171,510441359,10,4,0,0,0,307,9,3,5,3,0,4,0,15,11,0,364
172,510441371,3,0,0,0,0,31,0,0,0,3,0,0,0,0,0,0,38
173,510451343,0,0,0,0,0,38,0,0,0,0,0,0,0,9,0,0,39
174,510451348,0,13,0,0,0,60,6,0,0,0,0,3,0,3,0,0,92
175,510451354,9,8,0,0,0,367,24,8,0,4,0,6,0,26,4,0,438
176,510451357,0,0,0,0,0,98,9,0,0,0,3,0,0,11,0,0,116
177,510451361,0,4,0,0,0,84,4,0,0,0,0,0,0,10,0,0,98
178,510451374,0,4,0,0,0,82,4,0,0,0,0,0,0,18,0,0,114
179,510451382,0,5,0,0,0,64,0,0,0,0,0,0,0,3,0,0,82
180,510451385,0,4,0,0,0,46,0,0,0,0,0,0,0,8,0,0,60
181,510451386,0,0,0,0,0,52,0,0,0,0,4,0,0,10,0,0,59
182,510461387,0,3,0,0,0,27,0,0,0,0,0,0,0,3,0,0,34
183,510461392,0,0,0,0,0,99,10,0,0,3,0,0,0,20,0,0,145
184,510461393,3,4,0,0,0,101,3,0,0,4,0,0,4,14,4,0,140
185,510471322,0,0,0,0,3,99,9,0,0,0,0,0,0,28,0,0,139
186,510471326,0,7,0,0,0,46,3,0,0,0,0,0,0,5,0,0,59
187,510471327,0,0,0,0,0,31,9,0,0,0,4,0,0,9,0,0,52
188,510471334,0,8,0,0,0,43,11,0,0,0,0,0,0,12,0,0,72
189,510471340,0,10,0,0,0,79,3,0,0,5,5,0,0,14,0,0,117
190,510471344,5,79,0,0,0,492,60,0,0,0,6,3,11,109,8,0,778
191,510471349,0,15,0,0,0,236,23,0,0,4,4,0,0,23,6,0,315
192,510481311,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,28
193,510481316,0,11,0,0,0,121,3,0,0,0,0,0,0,16,0,0,161
194,510491813,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,44
195,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,510501719,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,14
197,510511720,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
198,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,510531677,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
200,510531691,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,21
201,510531718,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12
202,510541701,3,0,0,0,0,28,0,0,0,0,0,0,0,4,0,0,34
203,510541702,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
204,510541707,0,0,0,0,0,71,3,0,0,0,0,0,0,3,0,0,80
205,510541708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
206,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,510561680,0,0,0,0,0,45,0,0,0,0,0,0,0,9,0,0,56
208,510561684,0,6,0,0,0,92,4,0,0,0,0,0,3,12,0,0,118
209,510561695,0,0,0,0,0,80,7,0,4,0,0,0,0,8,0,0,107
210,510571660,0,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,41
211,510571682,0,0,0,0,0,26,0,0,0,0,0,0,0,8,0,0,36
212,510571698,0,0,0,0,0,82,21,0,0,0,0,0,0,7,0,0,112
213,510581614,0,4,0,0,0,32,0,0,0,0,0,0,0,4,0,0,36
214,510581810,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14
215,510591640,3,3,0,0,0,157,7,0,0,0,0,0,0,27,4,0,204
216,510591658,0,0,0,0,0,20,0,0,0,0,0,0,0,7,0,0,27
217,510601812,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5
218,510610001,0,0,0,0,0,89,0,0,0,0,0,0,0,11,0,0,106
219,510611715,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,22
220,510611717,0,0,0,0,0,81,0,6,0,0,0,0,0,3,0,0,94
221,510611722,0,0,0,0,0,112,4,3,0,0,0,0,0,3,0,0,127
222,510611724,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
223,510621699,0,0,0,0,0,45,4,0,0,0,0,0,0,5,0,0,55
224,510621703,0,0,0,0,0,46,0,0,0,0,0,0,0,8,0,0,62
225,510631694,0,10,0,0,0,438,25,5,4,11,4,0,3,30,0,0,531
226,510631696,6,20,0,0,3,1040,52,14,8,12,4,8,4,65,10,0,1244
227,510631697,13,17,0,0,7,825,47,4,6,6,3,4,3,51,12,0,1002
228,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,510651671,0,0,0,0,0,36,0,0,0,0,0,0,0,5,0,0,47
230,510651700,0,0,0,0,0,60,0,0,0,0,0,0,0,4,0,0,67
231,510661705,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0,25
232,510661706,16,5,0,0,0,173,8,0,0,0,0,0,0,11,0,0,216
233,510661709,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15
234,510661710,4,4,0,0,0,75,7,0,0,0,0,0,0,8,0,0,99
235,510661711,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,25
236,510661712,5,0,0,0,0,50,3,0,0,0,0,0,0,7,0,0,66
237,510661713,7,0,0,0,0,169,0,0,4,0,0,0,0,22,6,0,207
238,510661714,0,0,0,0,0,62,0,3,0,0,0,0,0,8,0,0,81
239,510661716,7,0,0,0,0,87,0,0,0,0,0,0,0,7,6,0,106
240,510671667,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,12
241,510681637,0,0,0,0,0,30,0,0,0,0,0,0,0,4,0,0,34
242,510681639,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,20
243,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,510701650,0,0,0,0,0,53,0,0,0,0,0,0,0,8,0,0,61
245,510701653,3,0,0,0,0,36,3,0,0,0,0,0,3,4,0,0,56
246,510711624,0,0,0,0,0,28,4,0,0,0,0,0,0,8,0,0,39
247,510711629,6,0,0,0,0,75,0,0,0,0,0,0,0,13,3,0,98
248,510721673,0,4,0,0,0,81,0,0,0,5,0,0,0,5,0,0,98
249,510721676,4,0,0,0,0,168,5,0,0,3,3,0,0,19,0,0,207
250,510721689,0,10,0,0,0,108,6,0,0,0,4,0,0,20,0,0,148
251,510721690,0,0,0,0,0,52,4,0,0,0,0,0,0,13,0,0,67
252,510731675,4,0,0,0,0,90,3,0,0,0,0,0,0,25,0,0,128
253,510731679,0,0,0,0,0,71,0,0,0,0,0,0,0,6,0,0,87
254,510731686,0,8,0,0,0,124,9,0,0,0,6,0,0,20,0,0,164
255,510731693,3,9,0,0,0,183,35,0,0,0,3,0,0,42,0,0,281
256,510741641,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,24
257,510741648,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,30
258,510751664,14,5,0,0,0,242,12,0,0,0,0,0,4,43,0,0,330
259,510751672,5,13,0,0,0,119,8,0,3,0,0,0,4,27,0,0,182
260,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,510761630,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
262,510771627,0,0,0,0,0,40,0,0,0,0,0,0,0,7,4,0,56
263,510771628,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,22
264,510771631,11,0,0,0,0,228,3,0,0,3,0,5,0,39,0,0,285
265,510771632,0,0,0,0,0,31,0,0,0,0,0,0,0,3,0,0,31
266,510771635,3,3,0,0,0,133,4,0,0,0,0,0,0,13,0,0,159
267,510771636,60,0,0,0,0,230,4,0,3,0,0,0,0,53,9,0,356
268,510771638,9,4,0,0,0,100,8,0,0,0,0,0,0,11,0,0,133
269,510771642,0,0,0,0,0,68,0,0,0,0,0,0,0,11,0,0,80
270,510771644,10,0,0,0,0,248,5,0,4,8,3,0,10,26,0,0,313
271,510771646,0,0,0,0,0,81,3,0,0,0,0,0,0,12,0,0,94
272,510781666,0,0,0,0,0,68,5,0,0,0,0,0,0,11,0,0,83
273,510781668,0,0,0,0,0,107,6,0,0,0,0,0,0,18,0,0,139
274,510791651,0,0,0,0,0,33,0,0,0,0,0,0,0,7,0,0,36
275,510791655,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,24
276,510801643,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,65
277,510801649,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,43
278,510811659,0,0,0,0,0,131,0,0,0,0,0,0,3,14,0,0,153
279,510811663,0,0,0,0,0,27,5,0,0,0,0,0,0,0,6,0,41
280,510821674,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,31
281,510821683,0,0,0,0,0,130,11,0,0,0,4,0,0,14,3,0,163
282,510831652,8,0,0,0,0,112,0,0,0,0,0,0,0,12,0,0,127
283,510841302,0,4,0,0,0,120,8,9,0,0,6,5,70,19,5,0,244
284,510841306,9,39,0,0,9,1809,102,11,23,32,22,12,13,128,10,0,2219
285,510841313,5,12,0,0,5,343,18,10,0,3,20,9,68,43,9,0,541
286,510841319,0,18,0,0,0,161,25,4,0,0,12,0,22,22,3,0,264
287,510851301,0,18,0,0,11,347,24,8,0,3,8,5,71,41,3,0,544
288,510851305,0,5,0,0,6,197,26,10,0,0,15,7,44,31,8,0,341
289,510861312,0,4,0,0,0,83,9,0,0,0,8,0,8,9,0,0,130
290,510861314,0,8,0,0,0,233,15,6,0,0,15,5,183,39,4,0,515
291,510861317,6,51,0,0,0,454,75,0,0,0,23,6,4,72,5,0,699
292,510861320,0,4,0,0,0,136,3,0,0,0,4,5,12,15,0,0,185
293,510861335,0,21,0,0,11,349,44,0,0,5,14,8,146,78,13,0,704
294,510861360,0,4,0,0,0,105,3,3,0,3,0,4,35,14,0,0,177
295,510871377,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4
296,510881329,4,8,0,0,3,191,27,4,0,0,15,4,82,37,10,0,371
297,510881331,29,66,0,0,0,527,124,4,5,9,32,9,30,198,13,0,1024
298,510881332,3,8,0,0,0,143,6,0,0,0,8,5,62,14,4,0,250
299,510881345,0,5,0,0,0,180,20,6,0,4,12,10,71,28,0,0,336
300,510881362,0,27,0,0,0,120,28,0,0,0,5,0,0,43,0,0,227
301,510891303,5,4,0,0,0,201,8,7,0,3,10,11,147,43,3,0,438
302,510891307,7,0,0,0,0,270,7,3,0,3,8,5,178,40,3,0,533
303,510891308,0,0,0,0,0,36,0,0,0,0,6,3,55,10,0,0,115
304,510891318,7,3,0,0,0,188,11,0,8,0,8,3,42,47,5,0,318
305,510891323,0,0,0,0,0,256,8,5,0,0,9,0,73,29,0,0,388
306,510891324,8,48,0,0,0,475,78,0,0,8,33,0,0,136,8,0,794
307,510901310,0,12,0,0,3,251,46,7,3,3,11,7,49,34,5,0,433
308,510901321,0,4,0,0,0,130,13,6,0,3,3,9,64,27,3,0,255
309,510901325,0,8,0,0,0,106,3,4,0,0,6,4,45,12,3,0,189
310,510911342,0,20,0,0,0,156,13,0,3,0,10,0,4,32,0,0,236
311,510911350,0,6,0,0,3,314,26,0,0,8,4,0,0,21,4,0,390
312,510911353,6,24,0,0,0,868,41,8,6,12,3,0,6,44,8,0,1038
313,510911363,10,20,0,0,0,314,19,0,3,7,3,8,0,28,0,0,421
314,510911367,3,13,0,0,0,588,33,4,4,12,16,0,3,28,7,0,718
315,510911368,10,26,0,0,0,919,41,0,6,17,16,0,6,89,9,0,1149
316,510911376,12,22,3,0,5,1075,34,0,14,25,11,5,11,67,8,0,1275
317,510921330,7,10,0,0,4,279,19,3,0,5,25,0,114,43,3,0,516
318,510921336,4,15,0,0,0,101,18,0,5,0,18,0,6,32,3,0,203
319,510921346,3,3,0,0,0,214,22,0,0,3,10,0,57,33,3,0,351
320,510921347,3,9,0,0,0,147,11,0,6,5,23,0,23,28,0,0,263
321,510921356,3,0,0,0,0,113,3,5,0,0,5,3,93,24,3,0,251
322,510931315,3,0,0,0,3,154,12,6,0,0,4,11,102,25,6,0,336
323,510931328,0,5,0,0,0,559,19,8,0,8,25,4,31,67,7,0,724
324,510931341,0,10,0,0,5,377,24,5,0,0,23,4,57,49,5,0,555
325,510931364,13,26,0,0,0,713,54,4,6,20,17,12,17,45,3,0,924
326,510941304,0,3,0,0,0,179,16,0,0,4,17,0,90,36,3,0,350
327,510941309,4,5,0,0,0,193,9,9,0,7,19,9,149,44,0,0,439
328,510951339,0,10,0,0,0,127,26,3,0,0,15,0,20,30,0,0,238
329,510951352,3,0,0,0,3,197,9,0,0,0,13,0,30,28,0,0,291
330,510951369,0,9,0,0,0,158,10,0,0,4,9,5,83,33,4,0,314
331,510961358,0,3,0,0,0,208,20,0,0,4,18,3,100,42,0,0,396
332,510961366,0,5,0,0,0,59,24,0,0,0,9,0,0,19,0,0,116
333,510961372,0,7,0,0,0,289,9,0,0,5,28,0,56,38,0,0,442
334,510961378,0,0,0,0,0,56,5,0,0,5,10,0,17,15,0,0,124
335,510961380,0,0,0,0,0,317,8,0,0,8,13,6,188,26,3,0,576
336,510971337,0,5,0,0,0,110,9,0,0,0,15,0,29,20,0,0,184
337,510971338,0,17,0,0,0,326,20,5,0,3,22,8,90,44,9,0,540
338,510971351,0,4,0,0,0,64,0,0,0,0,6,0,24,8,0,0,105
339,510971365,0,25,0,0,0,143,24,0,0,0,6,0,12,40,0,0,261
340,510971375,0,0,0,0,0,89,9,0,0,0,0,3,91,14,0,0,213
341,510971379,0,7,0,0,0,200,13,0,0,3,12,0,4,30,4,0,274
342,510981681,0,6,0,0,0,49,3,0,0,0,0,0,0,7,0,0,64
343,510981685,0,0,0,0,0,70,0,0,0,3,0,0,4,7,3,0,87
