,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
85,510411036,6,12,0,0,0,8,0,0,0,0,5,0,0,3,0,0,37
86,510411037,0,8,0,0,0,3,0,0,0,3,19,0,8,0,0,0,57
87,510411041,0,0,0,0,0,13,3,0,0,0,4,0,0,0,0,0,20
88,510411044,3,11,0,0,0,25,0,0,0,0,20,0,11,4,0,0,74
89,510411045,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,23
90,510411047,5,4,0,0,0,3,0,0,0,4,23,0,6,13,0,0,55
91,510411048,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
92,510411050,0,15,0,0,0,9,0,0,0,0,23,3,3,5,0,0,54
93,510411051,3,18,0,0,0,17,3,0,0,0,15,0,0,3,0,0,61
94,510411052,0,23,0,0,0,0,0,0,0,4,22,0,0,3,0,0,53
95,510411053,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,17
96,510411054,7,6,0,0,0,7,3,0,0,0,20,0,0,5,0,0,49
97,510411055,0,17,0,0,0,6,0,0,0,0,3,0,3,3,0,0,36
98,510411056,0,26,0,0,0,5,4,0,0,6,36,0,0,5,0,0,76
99,510411057,3,24,0,0,0,14,0,0,0,0,62,0,4,13,0,0,122
100,510411058,4,31,0,0,0,19,0,0,0,0,36,0,0,7,0,0,101
101,510411061,0,24,0,0,0,17,4,0,0,0,10,0,0,0,0,0,58
102,510411062,0,8,0,0,0,24,0,0,0,0,19,0,53,14,0,0,116
103,510411063,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,18
104,510411064,0,8,0,0,0,13,8,0,0,0,22,0,8,11,0,0,65
105,510411065,0,3,0,0,0,0,3,0,0,0,13,0,0,4,0,0,34
106,510411066,0,3,0,0,0,12,0,0,0,0,10,0,0,0,0,0,29
107,510411067,0,8,0,0,0,8,0,0,3,3,36,0,3,4,0,0,71
108,510411069,3,6,0,0,0,13,0,0,0,0,22,0,4,0,0,0,46
109,510411070,0,9,0,0,0,9,0,0,0,3,19,0,3,0,0,0,42
110,510411071,0,5,0,0,0,7,0,0,0,0,13,0,5,0,0,0,34
111,510411073,0,10,0,0,0,8,3,0,0,0,8,0,4,6,0,0,42
112,510411075,0,24,0,0,0,17,0,0,0,0,14,0,6,3,0,0,66
113,510411076,0,23,0,0,0,4,0,0,0,0,22,0,0,8,0,0,54
114,510411077,0,21,0,0,0,20,3,0,0,5,23,0,5,7,0,0,82
115,510411078,4,63,0,0,0,8,0,0,0,5,85,4,6,13,3,0,194
116,510411079,0,13,0,0,0,14,0,0,0,0,7,0,8,0,0,0,39
117,510411080,3,53,0,0,0,9,7,0,0,0,51,0,4,6,3,0,136
118,510411081,0,22,0,0,0,4,0,0,0,0,31,0,0,8,0,0,66
119,510411083,0,14,0,0,0,10,4,0,0,0,25,5,3,0,0,0,64
120,510411084,5,20,0,0,0,37,7,0,0,0,62,3,0,11,0,0,142
121,510411085,16,44,0,0,0,9,3,0,0,4,64,0,0,14,5,0,164
122,510411086,7,24,0,0,0,4,0,0,0,0,16,0,0,10,0,0,69
123,510411087,0,90,0,0,5,18,12,0,0,4,103,4,0,15,3,0,244
124,510411088,0,25,0,0,0,4,0,0,0,4,24,0,0,3,0,0,61
125,510411090,0,11,0,0,0,3,0,0,0,0,11,0,0,0,0,0,32
126,510411091,3,43,0,0,0,12,4,0,0,0,47,0,0,18,0,0,120
127,510411092,0,6,0,0,0,10,0,0,0,0,12,0,9,0,0,0,37
128,510411093,0,6,0,0,0,18,0,0,0,0,11,0,24,4,0,0,74
129,510411094,10,76,0,0,0,12,4,0,0,0,63,0,7,11,0,0,193
130,510411095,3,74,0,0,0,16,0,0,0,0,61,0,0,11,4,0,169
131,510411096,0,21,0,0,0,0,0,0,0,4,24,0,4,8,0,0,62
132,510411097,14,137,0,0,5,11,6,0,0,7,135,0,3,25,3,0,338
133,510411098,10,217,0,0,4,31,11,0,0,4,135,4,3,16,3,0,448
134,510411099,0,10,0,0,0,0,0,0,0,4,10,0,6,0,0,0,36
135,510411100,0,7,0,0,0,3,0,0,0,0,12,0,5,4,0,0,19
136,510411101,0,28,0,0,0,3,4,0,0,4,33,0,0,3,3,0,77
137,510411102,5,124,0,0,0,26,7,0,0,4,96,5,5,8,0,0,273
138,510411103,0,0,0,0,0,9,0,0,0,0,17,0,4,7,0,0,36
139,510411104,0,6,0,0,0,6,0,0,0,0,5,3,13,5,0,0,40
140,510411105,3,3,0,0,0,0,0,0,0,0,18,0,7,4,0,0,40
141,510411106,0,31,0,0,0,4,0,0,0,0,16,0,0,0,0,0,64
142,510411107,0,21,0,0,0,10,0,0,0,0,44,0,0,4,0,0,97
143,510411108,0,19,0,0,0,12,0,0,0,0,33,0,0,8,0,0,78
144,510411109,0,12,0,0,0,7,4,0,0,0,47,0,0,3,0,0,65
145,510411111,3,9,0,0,0,5,0,0,0,0,35,0,8,8,0,0,65
146,510411112,6,24,0,0,0,5,0,0,0,5,49,0,13,0,4,0,111
147,510411114,0,0,0,0,0,4,0,0,0,0,23,0,8,0,0,0,42
148,510411116,3,6,0,0,0,21,0,0,0,3,44,0,20,10,0,0,97
149,510411117,4,9,0,0,0,9,0,0,0,0,36,0,9,5,0,0,80
150,510411118,0,11,0,0,0,10,3,0,0,0,63,3,13,16,0,0,123
151,510420001,14,3,0,0,0,29,0,0,0,0,0,0,4,4,0,0,69
152,510421040,10,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,16
153,510421042,0,21,0,0,0,35,4,0,0,0,23,0,0,8,3,0,94
154,510421043,3,6,0,0,0,17,10,0,0,0,0,0,0,6,3,0,48
155,510421046,26,3,0,0,0,36,4,0,0,0,9,0,0,7,0,0,89
156,510421059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,510421060,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,17
158,510421072,8,9,0,0,0,15,0,0,0,0,0,0,0,4,0,0,46
159,510421074,8,16,0,0,0,26,6,0,0,0,8,0,0,0,0,0,63
160,510421110,0,0,0,0,0,8,3,0,0,0,0,0,0,5,0,0,14
161,510431007,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
162,510431016,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7
163,510431018,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,4
164,510431025,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
165,510431028,18,15,0,0,0,31,4,0,0,5,6,0,0,0,0,0,67
166,510431034,3,0,0,0,0,12,3,0,0,0,3,0,0,10,0,0,34
167,510431381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,510431390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,510441333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,510441355,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
171,510441359,4,0,0,0,0,23,0,0,0,0,0,0,0,5,0,0,29
172,510441371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,510451343,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
174,510451348,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
175,510451354,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,24
176,510451357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,510451361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,510451374,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
179,510451382,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
180,510451385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,510451386,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
182,510461387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,510461392,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7
184,510461393,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,10
185,510471322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,510471326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,510471327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,510471334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,510471340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
190,510471344,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23
191,510471349,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6
192,510481311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,510481316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,510491813,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
195,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,510501719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,510511720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,510531677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,510531691,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
201,510531718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,510541701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,510541702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,510541707,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
205,510541708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,510561680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,510561684,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
209,510561695,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
210,510571660,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
211,510571682,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
212,510571698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
213,510581614,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
214,510581810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,510591640,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
216,510591658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,510601812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,510610001,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8
219,510611715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,510611717,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9
221,510611722,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12
222,510611724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,510621699,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
224,510621703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
225,510631694,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14
226,510631696,0,0,0,0,0,27,0,0,0,0,0,0,0,6,0,0,35
227,510631697,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,38
228,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,510651671,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
230,510651700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,510661705,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
232,510661706,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18
233,510661709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,510661710,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
235,510661711,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
236,510661712,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
237,510661713,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,25
238,510661714,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10
239,510661716,11,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,15
240,510671667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,510681637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,510681639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,510701650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,510701653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,510711624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,510711629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
248,510721673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,510721676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,510721689,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
251,510721690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,510731675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,510731679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,510731686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,510731693,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
256,510741641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,510741648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,510751664,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,10
259,510751672,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
260,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,510761630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,510771627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,510771628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,510771631,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,23
265,510771632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,510771635,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13
267,510771636,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,17
268,510771638,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
269,510771642,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
270,510771644,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23
271,510771646,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10
272,510781666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,510781668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,510791651,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
275,510791655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,510801643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,510801649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,510811659,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
279,510811663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,510821674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,510821683,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
282,510831652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
283,510841302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,510841306,6,4,0,0,0,46,0,0,0,0,6,0,0,4,0,0,63
285,510841313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
286,510841319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,510851301,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
288,510851305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,510861312,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
290,510861314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,510861317,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7
292,510861320,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10
293,510861335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
294,510861360,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
295,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,510881329,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
297,510881331,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13
298,510881332,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
299,510881345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,510881362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
301,510891303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,510891307,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
303,510891308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,510891318,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
305,510891323,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5
306,510891324,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15
307,510901310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
308,510901321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,510901325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,510911342,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11
311,510911350,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12
312,510911353,6,0,0,0,0,26,0,0,0,0,0,0,0,5,0,0,40
313,510911363,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13
314,510911367,9,6,0,0,0,11,3,0,0,0,0,0,0,0,0,0,25
315,510911368,15,0,0,0,0,35,4,0,0,5,0,0,0,5,0,0,61
316,510911376,8,0,0,0,0,49,0,0,0,0,0,0,0,4,0,0,58
317,510921330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
318,510921336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,510921346,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
320,510921347,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,9
321,510921356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,510931315,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
323,510931328,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19
324,510931341,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
325,510931364,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,23
326,510941304,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
327,510941309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,510951339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,510951352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
330,510951369,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4
331,510961358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
332,510961366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,510961372,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
334,510961378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
335,510961380,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
336,510971337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,510971338,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
338,510971351,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
339,510971365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
340,510971375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,510971379,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
342,510981681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,510981685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
